system_id,catalog_name,planet_idx,spectral_type,stellar_mass,mass_earth,radius_earth,sma_au,ecc,inc_deg,eq_temp_k,class,type
464,JC-4329,4,M5,0.1791,1.1283,0.9996,0.2572,0.0736,2.04,204,Rocky,Terran
464,JC-4329,5,M5,0.1791,0.0006,0.1625,4.1113,0.2360,2.31,51,Rocky,Frozen
464,JC-4329,6,M5,0.1791,0.0001,0.0867,5.5693,0.2191,12.31,44,Rocky,KBO
464,JC-4329,7,M5,0.1791,0.0000,0.0805,6.0670,0.0905,22.00,42,Rocky,KBO
464,JC-4329,8,M5,0.1791,0.0000,0.0494,7.6033,0.0751,18.02,38,Rocky,KBO
464,JC-4329,9,M5,0.1791,0.0001,0.0992,9.1573,0.2389,18.57,34,Rocky,Dwarf Planet
464,JC-4329,10,M5,0.1791,0.0000,0.0504,10.1093,0.2180,22.17,33,Rocky,KBO
464,JC-4329,11,M5,0.1791,0.0006,0.1530,10.9164,0.2738,25.84,31,Rocky,Dwarf Planet
464,JC-4329,12,M5,0.1791,0.0020,0.2195,12.0063,0.2164,26.61,30,Rocky,Dwarf Planet
465,LC-2054,0,M7,0.1197,0.7109,0.7191,0.0536,0.0437,0.91,354,Rocky,Iron World
466,VI-0509,0,M0,0.4091,2.3492,1.5705,0.0056,0.0108,0.84,2217,Transitional,Water World
466,VI-0509,1,M0,0.4091,0.1546,0.4902,0.0123,0.0089,2.75,1498,Rocky,Sub-Earth
466,VI-0509,2,M0,0.4091,1.7450,1.1832,0.0306,0.0098,0.93,950,Rocky,Desert
466,VI-0509,3,M0,0.4091,1.6143,1.1353,0.0651,0.0120,2.74,652,Rocky,Desert
466,VI-0509,4,M0,0.4091,2.9374,1.8698,0.1035,0.0922,2.68,517,Transitional,Mini-Neptune
466,VI-0509,5,M0,0.4091,3.5763,1.7216,0.2467,0.1386,1.31,335,Transitional,Mini-Neptune
466,VI-0509,6,M0,0.4091,4.7870,1.9266,0.4956,0.1499,1.22,236,Transitional,Mini-Neptune
466,VI-0509,7,M0,0.4091,0.0001,0.0956,10.7031,0.2861,7.90,51,Rocky,Dwarf Planet
466,VI-0509,8,M0,0.4091,0.0000,0.0779,11.5891,0.1736,1.45,49,Rocky,KBO
466,VI-0509,9,M0,0.4091,0.0001,0.1065,13.6069,0.1735,5.55,45,Rocky,Dwarf Planet
466,VI-0509,10,M0,0.4091,0.0000,0.0538,16.3462,0.1506,12.28,41,Rocky,KBO
466,VI-0509,11,M0,0.4091,0.0001,0.0853,16.4651,0.2419,21.80,41,Rocky,KBO
466,VI-0509,12,M0,0.4091,0.0004,0.1474,19.8208,0.2337,27.53,37,Rocky,Dwarf Planet
466,VI-0509,13,M0,0.4091,0.0069,0.3008,20.6675,0.2476,3.37,37,Rocky,Dwarf Planet
466,VI-0509,14,M0,0.4091,0.0001,0.0952,30.5683,0.1166,0.93,30,Rocky,KBO
466,VI-0509,15,M0,0.4091,0.0000,0.0570,31.8419,0.1688,7.52,29,Rocky,KBO
466,VI-0509,16,M0,0.4091,0.0002,0.1035,34.3457,0.0817,6.67,28,Rocky,Dwarf Planet
467,FC-8812,0,M6,0.1392,2.8854,1.8884,0.0016,0.0169,1.96,2253,Transitional,Super-Terran
467,FC-8812,1,M6,0.1392,0.1936,0.6513,0.0114,0.0092,2.34,838,Rocky,Sub-Earth
467,FC-8812,2,M6,0.1392,1.3386,1.0322,0.0382,0.0122,1.81,458,Rocky,Desert
467,FC-8812,3,M6,0.1392,0.8251,0.9956,0.1582,0.1274,0.76,225,Rocky,Terran
467,FC-8812,4,M6,0.1392,0.0001,0.0880,2.8275,0.2671,18.44,53,Rocky,Frozen
467,FC-8812,5,M6,0.1392,0.0000,0.0600,2.8617,0.1934,16.81,53,Rocky,Frozen
467,FC-8812,6,M6,0.1392,0.0002,0.1056,2.8901,0.1457,1.30,53,Rocky,Frozen
467,FC-8812,7,M6,0.1392,0.0009,0.1651,3.4026,0.1640,28.33,48,Rocky,Frozen
467,FC-8812,8,M6,0.1392,0.0047,0.2662,5.4044,0.0783,24.91,38,Rocky,Dwarf Planet
467,FC-8812,9,M6,0.1392,0.0000,0.0523,7.4111,0.2502,11.72,33,Rocky,KBO
467,FC-8812,10,M6,0.1392,0.0002,0.1158,10.4238,0.2765,3.42,28,Rocky,Dwarf Planet
468,DF-8525,0,M0,0.4347,0.0001,0.0849,10.6381,0.2845,1.35,53,Rocky,KBO
468,DF-8525,1,M0,0.4347,0.0000,0.0514,12.2832,0.1025,17.84,49,Rocky,KBO
468,DF-8525,2,M0,0.4347,0.0001,0.0915,15.5892,0.1947,9.79,44,Rocky,KBO
468,DF-8525,3,M0,0.4347,0.0000,0.0487,15.7124,0.2975,3.27,43,Rocky,KBO
468,DF-8525,4,M0,0.4347,0.0000,0.0542,16.1110,0.0894,6.43,43,Rocky,KBO
468,DF-8525,5,M0,0.4347,0.0000,0.0560,17.2113,0.0871,27.71,42,Rocky,KBO
468,DF-8525,6,M0,0.4347,0.0001,0.0980,17.7258,0.2860,6.51,41,Rocky,Dwarf Planet
468,DF-8525,7,M0,0.4347,0.0000,0.0554,18.1558,0.1747,14.30,40,Rocky,KBO
468,DF-8525,8,M0,0.4347,0.0085,0.3268,25.3035,0.0546,1.61,34,Rocky,Dwarf Planet
468,DF-8525,9,M0,0.4347,0.0000,0.0568,26.1540,0.2474,1.97,34,Rocky,KBO
468,DF-8525,10,M0,0.4347,0.0008,0.1675,26.8000,0.1342,9.89,33,Rocky,Dwarf Planet
468,DF-8525,11,M0,0.4347,0.0001,0.0942,32.3975,0.1892,27.20,30,Rocky,Dwarf Planet
468,DF-8525,12,M0,0.4347,0.0001,0.1005,34.6669,0.1517,12.60,29,Rocky,Dwarf Planet
468,DF-8525,13,M0,0.4347,0.0001,0.1025,36.5241,0.1495,11.68,28,Rocky,Dwarf Planet
469,CX-3774,0,M2,0.3032,0.3286,0.7827,0.0033,0.0100,1.73,2444,Rocky,Sub-Earth
469,CX-3774,1,M2,0.3032,0.5033,0.8190,0.0139,0.0110,1.62,1189,Rocky,Desert
469,CX-3774,2,M2,0.3032,1.8814,1.3583,0.0467,0.0066,1.16,648,Rocky,Desert
469,CX-3774,3,M2,0.3032,1.7991,1.1654,0.1173,0.0345,0.42,409,Rocky,Desert
469,CX-3774,4,M2,0.3032,0.1643,0.5752,0.4918,0.0878,1.25,200,Rocky,Frozen
469,CX-3774,5,M2,0.3032,0.0008,0.1772,8.1804,0.2805,22.48,49,Rocky,Dwarf Planet
469,CX-3774,6,M2,0.3032,0.0002,0.1204,9.5469,0.1896,8.83,45,Rocky,Dwarf Planet
469,CX-3774,7,M2,0.3032,0.0001,0.0855,10.0718,0.1099,27.97,44,Rocky,KBO
469,CX-3774,8,M2,0.3032,0.0000,0.0528,11.0040,0.2478,26.93,42,Rocky,KBO
469,CX-3774,9,M2,0.3032,0.0001,0.1048,11.6474,0.2144,14.82,41,Rocky,Dwarf Planet
469,CX-3774,10,M2,0.3032,0.0001,0.0747,15.6722,0.1103,27.48,35,Rocky,KBO
469,CX-3774,11,M2,0.3032,0.0020,0.2119,16.5198,0.1353,28.12,34,Rocky,Dwarf Planet
469,CX-3774,12,M2,0.3032,0.0001,0.0902,18.4505,0.2654,19.69,33,Rocky,KBO
469,CX-3774,13,M2,0.3032,0.0001,0.0898,21.6256,0.2721,16.56,30,Rocky,Dwarf Planet
470,PA-3481,0,M1,0.3740,0.4672,0.7730,0.0043,0.0079,0.75,2409,Rocky,Sub-Earth
470,PA-3481,1,M1,0.3740,0.0984,0.5765,0.0114,0.0091,2.23,1479,Rocky,Sub-Earth
470,PA-3481,2,M1,0.3740,4.4332,1.8297,0.0382,0.0144,2.82,808,Transitional,Mini-Neptune
470,PA-3481,3,M1,0.3740,0.0647,0.4500,0.0679,0.0334,3.93,606,Rocky,Sub-Earth
470,PA-3481,4,M1,0.3740,4.0258,1.9348,0.2297,0.1111,2.14,329,Transitional,Mini-Neptune
470,PA-3481,5,M1,0.3740,0.2053,0.6991,0.6593,0.0814,2.28,194,Rocky,Frozen
470,PA-3481,6,M1,0.3740,0.0000,0.0535,11.8708,0.2172,16.09,46,Rocky,KBO
470,PA-3481,7,M1,0.3740,0.0045,0.2657,12.1682,0.0659,3.54,45,Rocky,Dwarf Planet
470,PA-3481,8,M1,0.3740,0.0000,0.0618,17.9688,0.1246,7.01,37,Rocky,KBO
470,PA-3481,9,M1,0.3740,0.0001,0.1013,18.1316,0.1174,27.99,37,Rocky,Dwarf Planet
470,PA-3481,10,M1,0.3740,0.0000,0.0552,19.0502,0.1774,2.58,36,Rocky,KBO
470,PA-3481,11,M1,0.3740,0.0000,0.0808,20.4074,0.2542,7.29,35,Rocky,KBO
470,PA-3481,12,M1,0.3740,0.0000,0.0551,22.5754,0.0501,27.01,33,Rocky,KBO
471,LW-2360,0,M3,0.2349,19.5891,3.4743,0.3069,0.1516,2.77,218,Volatile,Warm Neptune
472,BT-9525,0,M7,0.1136,44.7914,3.9781,0.2671,0.1756,2.67,154,Volatile,Warm Neptune
472,BT-9525,1,M7,0.1136,0.0002,0.1185,2.2214,0.1924,26.87,53,Rocky,Frozen
472,BT-9525,2,M7,0.1136,0.0002,0.1158,2.3519,0.1724,6.48,52,Rocky,Frozen
472,BT-9525,3,M7,0.1136,0.0000,0.0555,2.7552,0.1135,3.38,48,Rocky,Frozen
472,BT-9525,4,M7,0.1136,0.0000,0.0540,2.7570,0.1239,17.42,48,Rocky,Frozen
472,BT-9525,5,M7,0.1136,0.0025,0.2129,3.1281,0.1941,8.27,45,Rocky,Frozen
472,BT-9525,6,M7,0.1136,0.0000,0.0624,3.6931,0.1213,26.46,41,Rocky,KBO
472,BT-9525,7,M7,0.1136,0.0001,0.0952,4.4325,0.0621,9.51,38,Rocky,Dwarf Planet
472,BT-9525,8,M7,0.1136,0.0046,0.2814,4.6433,0.0542,15.10,37,Rocky,Dwarf Planet
472,BT-9525,9,M7,0.1136,0.0000,0.0543,5.3662,0.0865,18.93,34,Rocky,KBO
472,BT-9525,10,M7,0.1136,0.0000,0.0562,6.2582,0.1544,7.73,32,Rocky,KBO
472,BT-9525,11,M7,0.1136,0.0004,0.1283,6.5721,0.2758,16.33,31,Rocky,Dwarf Planet
472,BT-9525,12,M7,0.1136,0.0000,0.0670,6.8152,0.2625,23.62,30,Rocky,KBO
472,BT-9525,13,M7,0.1136,0.0000,0.0523,7.9099,0.1365,7.68,28,Rocky,KBO
473,SD-4842,0,M5,0.1582,39.4393,4.0413,0.6594,0.2129,3.89,119,Volatile,Ice Giant
474,UT-7309,0,M4,0.1995,2.3791,1.5173,0.0775,0.0698,0.44,395,Transitional,Mini-Neptune
474,UT-7309,1,M4,0.1995,0.7856,0.8646,0.1527,0.0986,2.34,282,Rocky,Terran
474,UT-7309,2,M4,0.1995,0.9195,1.0089,0.2563,0.0681,2.06,217,Rocky,Terran
474,UT-7309,3,M4,0.1995,9.8281,2.8665,2.3717,0.1729,1.24,71,Volatile,Ice Giant
474,UT-7309,4,M4,0.1995,27.6613,3.4682,4.7914,0.1798,1.92,50,Volatile,Ice Giant
474,UT-7309,5,M4,0.1995,0.0000,0.0692,4.9650,0.2365,19.07,49,Rocky,KBO
474,UT-7309,6,M4,0.1995,0.0001,0.0811,5.1519,0.1870,28.29,48,Rocky,KBO
474,UT-7309,7,M4,0.1995,0.0001,0.0943,5.1589,0.0726,26.66,48,Rocky,Dwarf Planet
474,UT-7309,8,M4,0.1995,0.0000,0.0504,5.2043,0.0603,4.69,48,Rocky,KBO
474,UT-7309,9,M4,0.1995,0.0025,0.2222,5.3671,0.0707,15.13,48,Rocky,Dwarf Planet
474,UT-7309,10,M4,0.1995,0.0000,0.0491,6.3841,0.1926,10.83,44,Rocky,KBO
474,UT-7309,11,M4,0.1995,0.0038,0.2533,8.8916,0.2749,1.30,37,Rocky,Dwarf Planet
474,UT-7309,12,M4,0.1995,0.0036,0.2620,9.6373,0.2305,17.33,35,Rocky,Dwarf Planet
474,UT-7309,13,M4,0.1995,0.0000,0.0683,12.1975,0.2150,2.64,32,Rocky,KBO
474,UT-7309,14,M4,0.1995,0.0012,0.1742,13.8784,0.1269,19.84,30,Rocky,Dwarf Planet
474,UT-7309,15,M4,0.1995,0.0000,0.0772,16.2335,0.1345,23.33,27,Rocky,KBO
475,SX-4749,0,M7,0.1105,0.1238,0.5726,0.0010,0.0130,1.89,2512,Rocky,Sub-Earth
475,SX-4749,1,M7,0.1105,3.6518,1.9042,0.0021,0.0185,1.46,1704,Transitional,Water World
475,SX-4749,2,M7,0.1105,0.1078,0.5567,0.0061,0.0063,2.68,1004,Rocky,Sub-Earth
475,SX-4749,3,M7,0.1105,4.2980,1.9847,0.0125,0.0156,1.01,699,Transitional,Mini-Neptune
475,SX-4749,4,M7,0.1105,0.0219,0.3668,0.0338,0.0087,1.02,426,Rocky,Sub-Earth
475,SX-4749,5,M7,0.1105,3.7143,1.8797,0.0757,0.0794,1.12,285,Transitional,Mini-Neptune
475,SX-4749,6,M7,0.1105,0.0142,0.3315,0.1236,0.0766,0.57,223,Rocky,Sub-Earth
475,SX-4749,7,M7,0.1105,0.0000,0.0588,2.2144,0.1098,27.93,53,Rocky,Frozen
475,SX-4749,8,M7,0.1105,0.0001,0.1055,2.2217,0.1021,4.37,53,Rocky,Frozen
475,SX-4749,9,M7,0.1105,0.0001,0.0822,2.5691,0.1616,4.27,49,Rocky,Frozen
475,SX-4749,10,M7,0.1105,0.0000,0.0720,4.2388,0.1237,23.31,38,Rocky,KBO
475,SX-4749,11,M7,0.1105,0.0000,0.0645,4.7144,0.2774,22.44,36,Rocky,KBO
475,SX-4749,12,M7,0.1105,0.0007,0.1552,5.0893,0.1590,28.06,35,Rocky,Dwarf Planet
475,SX-4749,13,M7,0.1105,0.0062,0.2977,5.2067,0.2495,7.87,34,Rocky,Dwarf Planet
475,SX-4749,14,M7,0.1105,0.0000,0.0521,5.4916,0.0526,19.00,33,Rocky,KBO
475,SX-4749,15,M7,0.1105,0.0000,0.0486,5.9378,0.1582,16.54,32,Rocky,KBO
475,SX-4749,16,M7,0.1105,0.0001,0.0906,7.9742,0.0630,23.50,28,Rocky,KBO
475,SX-4749,17,M7,0.1105,0.0001,0.0967,8.2075,0.0785,8.66,27,Rocky,Dwarf Planet
476,AN-2641,0,M6,0.1260,3.4645,2.0380,0.0326,0.0098,2.90,468,Transitional,Mini-Neptune
476,AN-2641,1,M6,0.1260,0.8666,0.7863,0.0876,0.0294,2.60,285,Rocky,Iron World
476,AN-2641,2,M6,0.1260,3.6573,1.9489,0.1605,0.1588,1.88,211,Transitional,Mini-Neptune
477,YS-1378,0,M7,0.1176,0.0136,0.2963,0.0012,0.0065,2.39,2381,Rocky,Sub-Earth
477,YS-1378,1,M7,0.1176,0.1670,0.6097,0.0042,0.0116,0.84,1252,Rocky,Sub-Earth
477,YS-1378,2,M7,0.1176,0.0132,0.3273,0.0178,0.0093,0.60,608,Rocky,Sub-Earth
477,YS-1378,3,M7,0.1176,1.2605,1.1349,0.0487,0.0390,0.15,368,Rocky,Desert
477,YS-1378,4,M7,0.1176,1.0492,1.0521,0.1149,0.0751,2.22,240,Rocky,Terran
477,YS-1378,5,M7,0.1176,0.0000,0.0552,2.4305,0.0594,28.28,52,Rocky,Frozen
477,YS-1378,6,M7,0.1176,0.0000,0.0494,2.5821,0.0822,0.86,51,Rocky,Frozen
477,YS-1378,7,M7,0.1176,0.0009,0.1660,2.9929,0.2635,5.65,47,Rocky,Frozen
477,YS-1378,8,M7,0.1176,0.0001,0.0959,3.2283,0.0723,0.35,45,Rocky,Frozen
477,YS-1378,9,M7,0.1176,0.0024,0.2399,5.5699,0.2754,19.36,34,Rocky,Dwarf Planet
477,YS-1378,10,M7,0.1176,0.0000,0.0562,6.0725,0.1920,3.86,33,Rocky,KBO
477,YS-1378,11,M7,0.1176,0.0000,0.0524,7.0274,0.0782,18.54,31,Rocky,KBO
477,YS-1378,12,M7,0.1176,0.0012,0.1962,8.9695,0.2889,15.71,27,Rocky,Dwarf Planet
477,YS-1378,13,M7,0.1176,0.0000,0.0532,9.1666,0.1998,17.31,27,Rocky,KBO
479,OR-0053,0,G1,1.2570,348.6939,15.4378,15.1906,0.2822,1.92,90,Giant,Gas Giant
479,OR-0053,1,G1,1.2570,8.3759,2.6275,34.7865,0.1355,1.02,59,Volatile,Ice Giant
480,AF-0220,0,M5,0.1826,2.7959,1.5611,0.0019,0.0132,1.18,2377,Transitional,Super-Terran
480,AF-0220,1,M5,0.1826,0.3138,0.7382,0.0083,0.0065,3.14,1145,Rocky,Sub-Earth
480,AF-0220,2,M5,0.1826,0.7579,0.9642,0.0227,0.0090,3.17,694,Rocky,Desert
480,AF-0220,3,M5,0.1826,0.0427,0.4459,0.0511,0.0065,1.18,463,Rocky,Sub-Earth
480,AF-0220,4,M5,0.1826,0.0623,0.4912,0.1570,0.0817,1.48,264,Rocky,Sub-Earth
480,AF-0220,5,M5,0.1826,0.0000,0.0487,4.6484,0.1449,2.44,48,Rocky,KBO
480,AF-0220,6,M5,0.1826,0.0017,0.2180,4.8064,0.1112,20.00,48,Rocky,Dwarf Planet
480,AF-0220,7,M5,0.1826,0.0001,0.0944,6.3320,0.0597,3.95,42,Rocky,Dwarf Planet
480,AF-0220,8,M5,0.1826,0.0002,0.1151,6.3401,0.2134,4.02,42,Rocky,Dwarf Planet
480,AF-0220,9,M5,0.1826,0.0001,0.1063,7.0965,0.1977,21.79,39,Rocky,Dwarf Planet
480,AF-0220,10,M5,0.1826,0.0001,0.0849,7.8655,0.0674,11.42,37,Rocky,KBO
480,AF-0220,11,M5,0.1826,0.0000,0.0549,8.7970,0.1934,18.68,35,Rocky,KBO
480,AF-0220,12,M5,0.1826,0.0000,0.0617,9.8605,0.2278,1.94,33,Rocky,KBO
480,AF-0220,13,M5,0.1826,0.0004,0.1395,11.2347,0.2850,19.55,31,Rocky,Dwarf Planet
480,AF-0220,14,M5,0.1826,0.0000,0.0660,11.7254,0.2664,5.22,31,Rocky,KBO
480,AF-0220,15,M5,0.1826,0.0000,0.0684,13.5315,0.2297,16.39,28,Rocky,KBO
481,CS-1051,0,K8,0.4872,1.9619,1.2903,0.1636,0.0743,2.09,455,Rocky,Desert
481,CS-1051,1,K8,0.4872,0.2337,0.7244,0.2667,0.0889,3.24,356,Rocky,Sub-Earth
481,CS-1051,2,K8,0.4872,2.4269,1.8135,0.4005,0.1667,3.47,290,Transitional,Mini-Neptune
481,CS-1051,3,K8,0.4872,0.1787,0.6666,0.6502,0.1077,2.54,228,Rocky,Sub-Earth
482,TA-8927,0,M4,0.2265,0.3186,0.7429,0.0929,0.0383,1.15,388,Rocky,Sub-Earth
482,TA-8927,1,M4,0.2265,0.2777,0.7343,0.1806,0.0958,2.00,279,Rocky,Sub-Earth
482,TA-8927,2,M4,0.2265,0.0001,0.0998,6.1795,0.1232,21.81,48,Rocky,Dwarf Planet
482,TA-8927,3,M4,0.2265,0.0000,0.0483,6.7816,0.1798,19.70,45,Rocky,KBO
482,TA-8927,4,M4,0.2265,0.0000,0.0520,7.1914,0.1909,17.62,44,Rocky,KBO
482,TA-8927,5,M4,0.2265,0.0000,0.0726,7.6422,0.1041,21.21,43,Rocky,KBO
482,TA-8927,6,M4,0.2265,0.0001,0.0913,7.9180,0.0731,9.67,42,Rocky,KBO
482,TA-8927,7,M4,0.2265,0.0000,0.0575,9.3034,0.2540,10.90,39,Rocky,KBO
482,TA-8927,8,M4,0.2265,0.0071,0.3056,11.9237,0.2543,16.50,34,Rocky,Dwarf Planet
482,TA-8927,9,M4,0.2265,0.0002,0.1191,12.2448,0.1396,9.95,34,Rocky,Dwarf Planet
482,TA-8927,10,M4,0.2265,0.0000,0.0695,12.2491,0.0567,10.42,34,Rocky,KBO
482,TA-8927,11,M4,0.2265,0.0001,0.0842,12.5764,0.0878,25.96,33,Rocky,KBO
482,TA-8927,12,M4,0.2265,0.0003,0.1285,12.9028,0.1040,27.17,33,Rocky,Dwarf Planet
482,TA-8927,13,M4,0.2265,0.0002,0.1138,18.8511,0.1995,26.94,27,Rocky,Dwarf Planet
483,GV-7541,0,F8,1.6712,24.7692,3.3080,63.4187,0.1732,0.38,58,Volatile,Ice Giant
483,GV-7541,1,F8,1.6712,0.0000,0.0743,75.8100,0.0935,18.63,53,Rocky,KBO
483,GV-7541,2,F8,1.6712,0.0001,0.0882,90.1546,0.2799,11.98,49,Rocky,Dwarf Planet
483,GV-7541,3,F8,1.6712,0.0090,0.3399,94.0335,0.2124,2.22,48,Rocky,Dwarf Planet
483,GV-7541,4,F8,1.6712,0.0001,0.0866,94.5966,0.2605,2.59,48,Rocky,KBO
483,GV-7541,5,F8,1.6712,0.0002,0.1114,136.1462,0.2654,8.20,40,Rocky,Dwarf Planet
483,GV-7541,6,F8,1.6712,0.0001,0.0795,144.3463,0.1367,21.58,39,Rocky,KBO
483,GV-7541,7,F8,1.6712,0.0000,0.0528,231.3910,0.1368,14.29,31,Rocky,KBO
483,GV-7541,8,F8,1.6712,0.0001,0.1020,238.3699,0.1839,7.25,30,Rocky,Dwarf Planet
484,UQ-8098,0,M1,0.3590,0.3595,0.7815,0.0944,0.0315,1.88,502,Rocky,Sub-Earth
485,FH-6522,0,M4,0.1931,0.0103,0.2878,0.0043,0.0106,1.11,1645,Rocky,Sub-Earth
485,FH-6522,1,M4,0.1931,0.1858,0.6600,0.0121,0.0107,1.67,981,Rocky,Sub-Earth
485,FH-6522,2,M4,0.1931,0.0555,0.4429,0.0412,0.0080,1.92,532,Rocky,Sub-Earth
485,FH-6522,3,M4,0.1931,0.0191,0.3327,0.2750,0.0889,0.75,206,Rocky,Sub-Earth
486,UT-4755,0,M0,0.4109,7.9689,2.5451,2.0178,0.1316,2.88,117,Volatile,Ice Giant
487,YJ-1307,0,M3,0.2669,0.6753,0.9639,0.0909,0.0530,3.59,432,Rocky,Desert
487,YJ-1307,1,M3,0.2669,0.2192,0.6545,0.1467,0.0657,2.71,340,Rocky,Sub-Earth
487,YJ-1307,2,M3,0.2669,0.1120,0.5634,0.2253,0.0983,2.46,274,Rocky,Sub-Earth
487,YJ-1307,3,M3,0.2669,0.3821,0.7745,0.3378,0.0853,2.96,224,Rocky,Sub-Earth
487,YJ-1307,4,M3,0.2669,0.0000,0.0585,5.9488,0.1672,0.63,53,Rocky,KBO
487,YJ-1307,5,M3,0.2669,0.0004,0.1306,6.0286,0.2360,17.58,53,Rocky,Dwarf Planet
487,YJ-1307,6,M3,0.2669,20.5729,3.3165,7.0065,0.2535,4.51,49,Volatile,Ice Giant
487,YJ-1307,7,M3,0.2669,0.0000,0.0515,8.4951,0.0547,8.89,45,Rocky,KBO
487,YJ-1307,8,M3,0.2669,0.0000,0.0482,9.1876,0.1453,5.03,43,Rocky,KBO
487,YJ-1307,9,M3,0.2669,0.0006,0.1670,10.8598,0.1840,27.26,39,Rocky,Dwarf Planet
487,YJ-1307,10,M3,0.2669,0.0001,0.0995,12.8184,0.0545,20.03,36,Rocky,Dwarf Planet
487,YJ-1307,11,M3,0.2669,0.0001,0.0888,13.8021,0.0742,23.35,35,Rocky,Dwarf Planet
487,YJ-1307,12,M3,0.2669,0.0001,0.0893,14.9979,0.0966,24.15,34,Rocky,KBO
487,YJ-1307,13,M3,0.2669,0.0001,0.0880,20.0259,0.2339,4.76,29,Rocky,KBO
487,YJ-1307,14,M3,0.2669,0.0000,0.0498,21.7639,0.1555,1.91,28,Rocky,KBO
488,QH-4176,0,M8,0.0800,3.0579,1.8990,0.0010,0.0170,2.90,2017,Transitional,Super-Terran
488,QH-4176,1,M8,0.0800,1.7378,1.0821,0.0024,0.0086,3.25,1326,Rocky,Desert
488,QH-4176,2,M8,0.0800,0.6837,0.9199,0.0111,0.0110,0.34,616,Rocky,Desert
488,QH-4176,3,M8,0.0800,0.9425,1.0161,0.0199,0.0108,1.98,461,Rocky,Desert
488,QH-4176,4,M8,0.0800,0.9141,0.9406,0.0570,0.0567,0.73,272,Rocky,Eyeball
489,VH-4722,0,M6,0.1339,0.2476,0.6444,0.0382,0.0078,1.64,448,Rocky,Sub-Earth
489,VH-4722,1,M6,0.1339,0.7022,0.9402,0.1194,0.1115,1.70,253,Rocky,Terran
490,ML-4523,0,M6,0.1291,1.4975,1.0484,0.0016,0.0092,2.55,2131,Rocky,Lava World
490,ML-4523,1,M6,0.1291,2.6209,1.8198,0.0062,0.0185,0.37,1086,Transitional,Super-Terran
490,ML-4523,2,M6,0.1291,1.4216,1.0885,0.0185,0.0072,1.51,630,Rocky,Desert
490,ML-4523,3,M6,0.1291,0.3119,0.7652,0.0584,0.0422,3.32,355,Rocky,Sub-Earth
490,ML-4523,4,M6,0.1291,1.2142,1.0882,0.1762,0.1482,2.03,204,Rocky,Terran
491,GF-9776,0,M4,0.2099,0.0241,0.3931,0.1630,0.0825,1.49,281,Rocky,Sub-Earth
491,GF-9776,1,M4,0.2099,0.0069,0.3139,4.5227,0.1047,2.68,53,Rocky,Frozen
491,GF-9776,2,M4,0.2099,0.0000,0.0494,4.5789,0.2058,22.69,53,Rocky,Frozen
491,GF-9776,3,M4,0.2099,0.0000,0.0557,4.5952,0.2536,26.18,53,Rocky,KBO
491,GF-9776,4,M4,0.2099,0.0000,0.0538,6.2454,0.0564,26.17,45,Rocky,KBO
491,GF-9776,5,M4,0.2099,0.0001,0.1047,6.4146,0.2707,27.66,45,Rocky,Dwarf Planet
491,GF-9776,6,M4,0.2099,0.0006,0.1674,6.9266,0.1985,26.51,43,Rocky,Dwarf Planet
491,GF-9776,7,M4,0.2099,0.0000,0.0715,10.1986,0.1121,3.29,35,Rocky,KBO
491,GF-9776,8,M4,0.2099,0.0000,0.0550,11.3800,0.1243,16.53,34,Rocky,KBO
491,GF-9776,9,M4,0.2099,0.0000,0.0615,11.7611,0.0667,27.00,33,Rocky,KBO
491,GF-9776,10,M4,0.2099,0.0001,0.0938,15.0761,0.0535,2.90,29,Rocky,Dwarf Planet
492,TD-4960,0,M8,0.0870,0.4433,0.7620,0.0008,0.0070,3.86,2375,Rocky,Sub-Earth
492,TD-4960,1,M8,0.0870,0.0486,0.4621,0.0023,0.0093,1.12,1416,Rocky,Sub-Earth
492,TD-4960,2,M8,0.0870,0.6143,0.9000,0.0073,0.0090,2.88,798,Rocky,Desert
492,TD-4960,3,M8,0.0870,0.3481,0.7030,0.0176,0.0083,0.94,514,Rocky,Sub-Earth
492,TD-4960,4,M8,0.0870,0.1000,0.5492,0.0488,0.0402,1.59,309,Rocky,Sub-Earth
492,TD-4960,5,M8,0.0870,0.0736,0.5167,0.1211,0.0735,1.60,196,Rocky,Frozen
493,EH-1300,0,M6,0.1262,4.0242,1.9531,0.1363,0.1651,4.42,229,Transitional,Hycean
494,LF-1606,0,M7,0.1205,12.0597,2.8056,0.5598,0.2361,2.33,110,Volatile,Ice Giant
495,QI-6740,0,K5,0.6395,2.3174,1.5070,0.0079,0.0188,1.39,2424,Transitional,Super-Terran
495,QI-6740,1,K5,0.6395,1.0825,0.7952,0.0408,0.0072,1.63,1065,Rocky,Iron World
495,QI-6740,2,K5,0.6395,2.4980,1.7730,0.1065,0.0474,2.90,659,Transitional,Mini-Neptune
495,QI-6740,3,K5,0.6395,1.5080,1.1565,0.2373,0.0563,2.72,441,Rocky,Desert
495,QI-6740,4,K5,0.6395,0.0397,0.3973,1.0070,0.1216,1.82,214,Rocky,Sub-Earth
495,QI-6740,5,K5,0.6395,364.1353,13.6857,2.8198,0.2597,2.66,128,Giant,Gas Giant
495,QI-6740,6,K5,0.6395,331.7681,13.6021,7.0425,0.2982,1.81,81,Giant,Gas Giant
495,QI-6740,7,K5,0.6395,29.2079,3.4536,11.2138,0.1327,0.30,64,Volatile,Ice Giant
